Date,AMZN,TGT,COST,BNED,SCHL,WLY,NWSA,NYT,RELX,TRI
2016-05-12 00:00:00-04:00,35.89649963378906,57.986534118652344,124.33316802978516,889.0,30.634769439697266,38.34579849243164,10.699828147888184,11.212291717529297,14.804960250854492,34.50932312011719
2016-05-13 00:00:00-04:00,35.49599838256836,56.66728210449219,122.45188903808594,886.0,30.35041046142578,38.19379806518555,10.439949035644531,11.175436973571777,14.649723052978516,34.259376525878906
2016-05-16 00:00:00-04:00,35.53300094604492,57.6642951965332,123.54505157470703,879.0,30.62640380859375,38.45219421386719,10.529563903808594,11.322848320007324,14.764104843139648,34.5259895324707
2016-05-17 00:00:00-04:00,34.76350021362305,56.89141845703125,121.68921661376953,869.0,30.308591842651367,38.45978927612305,10.475794792175293,11.055669784545898,14.690572738647461,34.156375885009766
2016-05-18 00:00:00-04:00,34.872501373291016,52.55559158325195,119.73169708251953,857.0,30.46749496459961,38.39897537231445,10.404105186462402,11.064881324768066,14.780450820922852,34.00515365600586
2016-05-19 00:00:00-04:00,34.92599868774414,51.82909393310547,120.9264907836914,869.0,30.43404197692871,38.45978927612305,10.323453903198242,10.926687240600586,14.71508502960205,33.97996139526367
2016-05-20 00:00:00-04:00,35.13999938964844,53.0656852722168,120.91801452636719,898.0,31.613265991210938,39.143707275390625,10.61917781829834,11.13858699798584,14.788619041442871,34.660404205322266
2016-05-23 00:00:00-04:00,34.837501525878906,52.50149154663086,120.34178924560547,895.0,31.713623046875,39.151302337646484,10.484755516052246,10.87140941619873,14.780450820922852,34.25716781616211
2016-05-24 00:00:00-04:00,35.209999084472656,53.088871002197266,120.81640625,916.0,32.14851760864258,39.204498291015625,10.583329200744629,11.064881324768066,15.139951705932617,34.811607360839844
2016-05-25 00:00:00-04:00,35.41749954223633,53.544864654541016,122.48577117919922,942.0,32.35759353637695,39.782039642333984,10.780479431152344,11.009605407714844,15.148120880126953,35.02162170410156
2016-05-26 00:00:00-04:00,35.74549865722656,53.2589111328125,126.86689758300781,926.0,32.558319091796875,40.1240119934082,10.628135681152344,11.018816947937012,15.11544132232666,35.18963623046875
2016-05-27 00:00:00-04:00,35.61199951171875,53.25117492675781,126.33307647705078,932.0,32.65032196044922,40.63317108154297,10.67294692993164,11.000389099121094,15.188973426818848,35.51724624633789
2016-05-31 00:00:00-04:00,36.13949966430664,53.15843200683594,126.07034301757812,950.0,32.658695220947266,40.94472885131836,10.717752456665039,11.13858699798584,15.074583053588867,35.324031829833984
2016-06-01 00:00:00-04:00,35.97200012207031,52.872474670410156,129.24815368652344,990.0,32.47469711303711,40.975120544433594,10.771519660949707,11.175436973571777,15.148120880126953,35.324031829833984
2016-06-02 00:00:00-04:00,36.4119987487793,52.802913665771484,128.3922882080078,993.0,32.49979019165039,41.14991760253906,10.879054069519043,11.157011985778809,15.11544132232666,35.340850830078125
2016-06-03 00:00:00-04:00,36.277000427246094,53.057945251464844,128.561767578125,966.0,32.40778350830078,40.57237243652344,10.726712226867676,11.083307266235352,15.205314636230469,35.542449951171875
2016-06-06 00:00:00-04:00,36.33649826049805,53.181602478027344,129.01092529296875,971.0,32.60014343261719,40.899139404296875,10.896977424621582,11.193863868713379,15.24616813659668,35.65164566040039
2016-06-07 00:00:00-04:00,36.1870002746582,52.741065979003906,129.3329620361328,983.0,32.52486038208008,40.975120544433594,10.63709831237793,11.07409381866455,15.311532020568848,35.76926040649414
2016-06-08 00:00:00-04:00,36.332000732421875,53.03477096557617,129.96844482421875,989.0,32.658695220947266,40.78514862060547,10.574371337890625,11.129373550415039,15.180802345275879,35.84486389160156
2016-06-09 00:00:00-04:00,36.38249969482422,52.316001892089844,130.5447540283203,971.0,32.558319091796875,40.23040771484375,10.475794792175293,11.092520713806152,15.058248519897461,35.660057067871094
2016-06-10 00:00:00-04:00,35.89550018310547,52.462833404541016,131.2395782470703,961.0,32.190330505371094,39.68325424194336,10.314489364624023,10.917472839355469,14.551671981811523,35.23162841796875
2016-06-13 00:00:00-04:00,35.762001037597656,51.69767379760742,131.30740356445312,955.0,32.198699951171875,39.39447784423828,10.350335121154785,10.880621910095215,14.314729690551758,35.00481033325195
2016-06-14 00:00:00-04:00,35.96500015258789,51.581756591796875,132.08702087402344,952.0,32.1067008972168,36.863929748535156,10.260725021362305,10.945109367370605,14.028763771057129,34.811607360839844
2016-06-15 00:00:00-04:00,35.7130012512207,51.991390228271484,131.2311248779297,974.0,32.15687561035156,38.57375717163086,10.457871437072754,10.926687240600586,14.216679573059082,34.62678527832031
2016-06-16 00:00:00-04:00,35.8754997253418,51.76724624633789,132.55316162109375,959.0,31.77219009399414,37.72265625,10.21591567993164,10.880621910095215,14.208512306213379,34.5679931640625
2016-06-17 00:00:00-04:00,35.31949996948242,52.16916275024414,132.10394287109375,972.0,31.763811111450195,37.99623107910156,10.108381271362305,10.908259391784668,14.396435737609863,34.49238967895508
2016-06-20 00:00:00-04:00,35.70050048828125,52.547847747802734,132.6039581298828,1016.0,32.14015197753906,38.512962341308594,10.22487735748291,11.018816947937012,14.878493309020996,34.76960754394531
2016-06-21 00:00:00-04:00,35.79100036621094,52.787452697753906,133.214111328125,1010.0,32.575050354003906,38.5965690612793,10.350335121154785,10.917472839355469,14.96837043762207,34.828407287597656
2016-06-22 00:00:00-04:00,35.529998779296875,53.22026443481445,133.99368286132812,998.0,32.516502380371094,38.78654479980469,10.448909759521484,10.889832496643066,15.001052856445312,34.76960754394531
2016-06-23 00:00:00-04:00,36.104000091552734,53.93130874633789,133.070068359375,1029.0,32.683773040771484,39.500877380371094,10.628135681152344,11.000389099121094,15.327875137329102,35.24003219604492
2016-06-24 00:00:00-04:00,34.948001861572266,53.59895706176758,131.8243408203125,1007.0,32.014705657958984,37.58586502075195,9.973960876464844,10.880621910095215,14.486310958862305,33.58513641357422
